ID,Distance,Class,Number of Horses in R,Gait,Track_Cond,PP,Meds,last race,second last race,third last race,new horse,horse win per,jockey win per,trainer win per,Odds,payout1,payout2,payout3,payout4,payout5,payout6,place
2014032912,1_Mile,NW800PSL5,7,Pace,FT,2,LB,1,5,1,1,0.149867504171,0.149867504171,0.149867504171,0.285714285714,5.80,3.80,2.40,3.00,2.60,4.20,2
2014032913,1_Mile,NW800PSL5,7,Pace,FT,3,L,2,3,1,1,0.149867504171,0.149867504171,0.149867504171,0.125,5.80,3.80,2.40,3.00,2.60,4.20,3
2014032914,1_Mile,NW800PSL5,7,Pace,FT,4,L,6,1,4,1,0.149867504171,0.149867504171,0.149867504171,0.125,5.80,3.80,2.40,3.00,2.60,4.20,4
2014032915,1_Mile,NW800PSL5,7,Pace,FT,7,L,1,2,4,1,0.149867504171,0.149867504171,0.149867504171,0.222222222222,5.80,3.80,2.40,3.00,2.60,4.20,5
2014032916,1_Mile,NW800PSL5,7,Pace,FT,5,NA,1,5,6,1,0.149867504171,0.149867504171,0.149867504171,0.166666666667,5.80,3.80,2.40,3.00,2.60,4.20,6
2014032917,1_Mile,NW800PSL5,7,Pace,FT,6,NA,7,3,2,1,0.149867504171,0.149867504171,0.149867504171,0.2,5.80,3.80,2.40,3.00,2.60,4.20,7
2014032921,1_Mile,W3-5PMLT,8,Pace,FT,4,NA,5,8,1,1,0.149867504171,0.149867504171,0.149867504171,0.2,3.60,5.40,2.80,20.80,3.40,5.40,1
2014032922,1_Mile,W3-5PMLT,8,Pace,FT,6,L,3,5,2,1,0.149867504171,0.149867504171,0.0,0.285714285714,3.60,5.40,2.80,20.80,3.40,5.40,2
2014032923,1_Mile,W3-5PMLT,8,Pace,FT,3,L,4,7,5,1,0.149867504171,1.0,0.149867504171,0.166666666667,3.60,5.40,2.80,20.80,3.40,5.40,3
2014032924,1_Mile,W3-5PMLT,8,Pace,FT,5,NA,4,7,5,1,0.149867504171,0.0,0.149867504171,0.4,3.60,5.40,2.80,20.80,3.40,5.40,4
2014032925,1_Mile,W3-5PMLT,8,Pace,FT,1,NA,6,4,4,1,0.149867504171,0.149867504171,0.149867504171,0.166666666667,3.60,5.40,2.80,20.80,3.40,5.40,5
2014032926,1_Mile,W3-5PMLT,8,Pace,FT,2,NA,2,6,5,1,0.149867504171,0.149867504171,0.149867504171,0.125,3.60,5.40,2.80,20.80,3.40,5.40,6
2014032927,1_Mile,W3-5PMLT,8,Pace,FT,8,NA,2,2,6,1,0.149867504171,0.0,0.149867504171,0.222222222222,3.60,5.40,2.80,20.80,3.40,5.40,7
2014032928,1_Mile,W3-5PMLT,8,Pace,FT,7,NA,7,4,4,1,0.149867504171,0.149867504171,0.149867504171,0.125,3.60,5.40,2.80,20.80,3.40,5.40,8
2014032931,1_Mile,NW200PSL5,6,Pace,FT,4,NA,1,7,8,1,0.149867504171,0.0,0.0,0.333333333333,8.60,4.20,2.10,2.80,2.20,2.10,1
2014032932,1_Mile,NW200PSL5,6,Pace,FT,5,LB,1,3,6,1,0.149867504171,0.0,0.149867504171,0.25,8.60,4.20,2.10,2.80,2.20,2.10,2
2014032933,1_Mile,NW200PSL5,6,Pace,FT,3,L,1,7,3,1,0.149867504171,0.5,0.149867504171,0.142857142857,8.60,4.20,2.10,2.80,2.20,2.10,3
2014032934,1_Mile,NW200PSL5,6,Pace,FT,2,LB,4,6,4,1,0.149867504171,0.149867504171,0.149867504171,0.142857142857,8.60,4.20,2.10,2.80,2.20,2.10,4
2014032935,1_Mile,NW200PSL5,6,Pace,FT,1,B,6,5,2,1,0.149867504171,0.0,0.0,0.2,8.60,4.20,2.10,2.80,2.20,2.10,5
2014032936,1_Mile,NW200PSL5,6,Pace,FT,6,L,8,8,9,1,0.149867504171,0.0,0.0,0.5,8.60,4.20,2.10,2.80,2.20,2.10,6
2014040611,1_Mile,NW3000L3CD,6,Trot,GD,5,NA,1,4,5,1,0.149867504171,0.0,0.0,0.4,9.00,4.20,3.00,4.20,2.80,3.00,1
2014040612,1_Mile,NW3000L3CD,6,Trot,GD,6,L,3,3,5,1,0.149867504171,0.0,0.0,0.285714285714,9.00,4.20,3.00,4.20,2.80,3.00,2
2014040613,1_Mile,NW3000L3CD,6,Trot,GD,4,NA,4,2,2,1,0.149867504171,0.149867504171,0.149867504171,0.2,9.00,4.20,3.00,4.20,2.80,3.00,3
2014040615,1_Mile,NW3000L3CD,6,Trot,GD,1,L,3,3,3,1,0.149867504171,0.4,0.0,0.166666666667,9.00,4.20,3.00,4.20,2.80,3.00,5
2014040616,1_Mile,NW3000L3CD,6,Trot,GD,3,NA,3,1,3,1,0.149867504171,0.149867504171,0.149867504171,0.222222222222,9.00,4.20,3.00,4.20,2.80,3.00,6
2014041111,1_Mile,NW600PSCD,6,Trot,FT,2,L,5,6,3,1,0.149867504171,0.0,0.0,0.4,6.60,2.20,2.80,2.10,2.10,2.80,1
2014041112,1_Mile,NW600PSCD,6,Trot,FT,5,L,3,3,2,1,0.149867504171,0.0,0.0,0.285714285714,6.60,2.20,2.80,2.10,2.10,2.80,2
2014041113,1_Mile,NW600PSCD,6,Trot,FT,4,LB,3,5,2,1,0.149867504171,0.0,0.0,0.142857142857,6.60,2.20,2.80,2.10,2.10,2.80,3
2014041114,1_Mile,NW600PSCD,6,Trot,FT,6,L,4,2,1,1,0.149867504171,0.0,0.0,0.222222222222,6.60,2.20,2.80,2.10,2.10,2.80,4
2014041115,1_Mile,NW600PSCD,6,Trot,FT,3,L,1,1,3,1,0.149867504171,0.5,0.149867504171,0.142857142857,6.60,2.20,2.80,2.10,2.10,2.80,5
2014041121,1_Mile,NW250PSCD,7,Trot,FT,2,L,6,7,7,1,0.149867504171,0.4,0.149867504171,0.5,4.40,3.80,4.80,5.00,2.40,3.60,1
2014041122,1_Mile,NW250PSCD,7,Trot,FT,4,L,5,3,3,0,0.0,0.333333333333,0.0,0.125,4.40,3.80,4.80,5.00,2.40,3.60,2
2014041123,1_Mile,NW250PSCD,7,Trot,FT,1,L,2,2,5,1,0.149867504171,0.142857142857,0.2,0.2,4.40,3.80,4.80,5.00,2.40,3.60,3
2014041124,1_Mile,NW250PSCD,7,Trot,FT,7,NA,6,3,1,0,0.0,0.0,0.0,0.125,4.40,3.80,4.80,5.00,2.40,3.60,4
2014041125,1_Mile,NW250PSCD,7,Trot,FT,3,L,5,4,7,1,0.149867504171,0.149867504171,0.149867504171,0.222222222222,4.40,3.80,4.80,5.00,2.40,3.60,5
2014041126,1_Mile,NW250PSCD,7,Trot,FT,5,LB,2,1,7,1,0.149867504171,0.2,0.0,0.166666666667,4.40,3.80,4.80,5.00,2.40,3.60,6
2014041211,1_Mile,4000CL,7,Pace,FT,6,L,1,4,7,1,0.149867504171,0.149867504171,0.0,0.4,8.00,4.00,3.20,2.60,2.60,2.80,1
2014041212,1_Mile,4000CL,7,Pace,FT,5,L,1,1,2,1,0.149867504171,0.125,0.166666666667,0.222222222222,8.00,4.00,3.20,2.60,2.60,2.80,2
2014041213,1_Mile,4000CL,7,Pace,FT,4,LB,2,3,4,1,0.149867504171,0.0,0.0,0.285714285714,8.00,4.00,3.20,2.60,2.60,2.80,3
2014041214,1_Mile,4000CL,7,Pace,FT,3,L,1,4,1,1,0.149867504171,0.149867504171,0.149867504171,0.142857142857,8.00,4.00,3.20,2.60,2.60,2.80,4
2014041215,1_Mile,4000CL,7,Pace,FT,7,LB,5,6,3,1,0.149867504171,0.285714285714,1.0,0.142857142857,8.00,4.00,3.20,2.60,2.60,2.80,5
2014041216,1_Mile,4000CL,7,Pace,FT,2,LB,3,4,1,1,0.149867504171,0.0,0.0,0.2,8.00,4.00,3.20,2.60,2.60,2.80,6
2014041217,1_Mile,4000CL,7,Pace,FT,1,L,7,3,7,1,0.149867504171,0.149867504171,0.149867504171,0.25,8.00,4.00,3.20,2.60,2.60,2.80,7
2014041811,1_Mile,NW400PSCD,7,Trot,FT,3,NA,2,4,6,1,0.149867504171,1.0,1.0,0.166666666667,9.80,2.80,3.80,4.00,3.40,4.00,1
2014041812,1_Mile,NW400PSCD,7,Trot,FT,6,L,6,2,3,0,0.0,0.25,0.142857142857,0.2,9.80,2.80,3.80,4.00,3.40,4.00,2
2014041813,1_Mile,NW400PSCD,7,Trot,FT,1,L,4,2,8,1,0.149867504171,0.0,0.149867504171,0.166666666667,9.80,2.80,3.80,4.00,3.40,4.00,3
2014041814,1_Mile,NW400PSCD,7,Trot,FT,2,L,2,7,2,1,0.149867504171,0.0,0.0,0.285714285714,9.80,2.80,3.80,4.00,3.40,4.00,4
2014041815,1_Mile,NW400PSCD,7,Trot,FT,7,LB,1,4,6,1,0.149867504171,0.0,0.0,0.4,9.80,2.80,3.80,4.00,3.40,4.00,5
2014041816,1_Mile,NW400PSCD,7,Trot,FT,4,LB,5,4,5,1,0.149867504171,0.111111111111,0.149867504171,0.222222222222,9.80,2.80,3.80,4.00,3.40,4.00,6
2014041821,1_Mile,MADC,8,Pace,FT,2,LB,3,7,6,1,0.149867504171,0.149867504171,0.149867504171,0.285714285714,32.20,12.60,4.60,6.00,3.80,4.00,1
2014041822,1_Mile,MADC,8,Pace,FT,8,L,3,4,5,1,0.149867504171,0.149867504171,0.125,0.222222222222,32.20,12.60,4.60,6.00,3.80,4.00,2
2014041823,1_Mile,MADC,8,Pace,FT,4,L,7,6,2,1,0.149867504171,0.149867504171,0.0,0.2,32.20,12.60,4.60,6.00,3.80,4.00,3
2014041824,1_Mile,MADC,8,Pace,FT,3,L,3,4,4,1,0.149867504171,0.149867504171,0.149867504171,0.4,32.20,12.60,4.60,6.00,3.80,4.00,4
2014041825,1_Mile,MADC,8,Pace,FT,5,LB,7,3,6,1,0.149867504171,0.149867504171,0.0,0.125,32.20,12.60,4.60,6.00,3.80,4.00,5
2014041826,1_Mile,MADC,8,Pace,FT,1,NA,4,6,7,1,0.149867504171,0.0,0.0,0.166666666667,32.20,12.60,4.60,6.00,3.80,4.00,6
2014041827,1_Mile,MADC,8,Pace,FT,6,B,6,4,5,1,0.149867504171,0.149867504171,1.0,0.166666666667,32.20,12.60,4.60,6.00,3.80,4.00,7
2014041828,1_Mile,MADC,8,Pace,FT,7,B,7,5,7,1,0.149867504171,0.149867504171,0.0,0.125,32.20,12.60,4.60,6.00,3.80,4.00,8
2014041831,1_Mile,NW600PSCD,8,Trot,FT,3,L,1,6,7,0,1.0,0.428571428571,1.0,0.25,4.60,4.20,2.20,11.80,2.40,2.40,1
2014041832,1_Mile,NW600PSCD,8,Trot,FT,4,L,5,1,1,0,0.0,0.1,0.0,0.222222222222,4.60,4.20,2.20,11.80,2.40,2.40,2
2014041833,1_Mile,NW600PSCD,8,Trot,FT,5,NA,1,2,3,1,0.149867504171,0.222222222222,0.149867504171,0.2,4.60,4.20,2.20,11.80,2.40,2.40,3
2014041834,1_Mile,NW600PSCD,8,Trot,FT,6,L,5,4,4,1,0.149867504171,0.5,0.5,0.166666666667,4.60,4.20,2.20,11.80,2.40,2.40,4
2014041835,1_Mile,NW600PSCD,8,Trot,FT,1,LB,6,5,3,0,0.0,0.0,0.0,0.166666666667,4.60,4.20,2.20,11.80,2.40,2.40,5
2014041836,1_Mile,NW600PSCD,8,Trot,FT,8,L,4,4,2,0,0.0,0.0,0.0,0.285714285714,4.60,4.20,2.20,11.80,2.40,2.40,6
2014041838,1_Mile,NW600PSCD,8,Trot,FT,2,LB,6,5,4,1,0.149867504171,0.149867504171,0.149867504171,0.125,4.60,4.20,2.20,11.80,2.40,2.40,8
2014041841,1_Mile,3000CLCD,7,Pace,FT,6,LB,5,5,6,0,0.0,0.2,0.149867504171,0.4,4.20,3.20,2.40,11.60,5.00,2.60,1
2014041842,1_Mile,3000CLCD,7,Pace,FT,5,LB,4,7,2,1,0.149867504171,0.0,0.0,0.2,4.20,3.20,2.40,11.60,5.00,2.60,2
2014041843,1_Mile,3000CLCD,7,Pace,FT,7,L,4,3,3,1,0.149867504171,0.0,0.0,0.222222222222,4.20,3.20,2.40,11.60,5.00,2.60,3
2014041844,1_Mile,3000CLCD,7,Pace,FT,2,L,3,2,2,1,0.149867504171,0.0,0.0,0.285714285714,4.20,3.20,2.40,11.60,5.00,2.60,4
2014041845,1_Mile,3000CLCD,7,Pace,FT,4,LB,7,8,2,1,0.149867504171,0.0,0.149867504171,0.142857142857,4.20,3.20,2.40,11.60,5.00,2.60,5
2014041846,1_Mile,3000CLCD,7,Pace,FT,3,L,2,4,4,1,0.149867504171,0.149867504171,1.0,0.142857142857,4.20,3.20,2.40,11.60,5.00,2.60,6
2014041847,1_Mile,3000CLCD,7,Pace,FT,1,B,6,5,5,0,0.0,0.166666666667,0.2,0.142857142857,4.20,3.20,2.40,11.60,5.00,2.60,7
2014041851,1_Mile,NW250PSCD,8,Trot,FT,3,L,1,6,6,1,0.149867504171,1.0,0.0,0.4,6.80,3.40,7.20,3.80,3.00,6.20,1
2014041852,1_Mile,NW250PSCD,8,Trot,FT,5,L,3,2,2,0,0.0,0.0909090909091,0.111111111111,0.222222222222,6.80,3.40,7.20,3.80,3.00,6.20,2
2014041853,1_Mile,NW250PSCD,8,Trot,FT,4,LB,7,6,4,1,0.149867504171,0.149867504171,1.0,0.125,6.80,3.40,7.20,3.80,3.00,6.20,3
2014041854,1_Mile,NW250PSCD,8,Trot,FT,1,B,3,4,4,1,0.149867504171,0.5,0.0,0.285714285714,6.80,3.40,7.20,3.80,3.00,6.20,4
2014041855,1_Mile,NW250PSCD,8,Trot,FT,2,NA,8,6,5,1,0.149867504171,0.0,0.0,0.125,6.80,3.40,7.20,3.80,3.00,6.20,5
2014041856,1_Mile,NW250PSCD,8,Trot,FT,6,L,2,8,2,1,0.149867504171,0.149867504171,0.0,0.166666666667,6.80,3.40,7.20,3.80,3.00,6.20,6
2014041861,1_Mile,3000CLCD,7,Pace,FT,3,LB,2,7,4,1,0.149867504171,0.444444444444,0.0,0.285714285714,6.60,3.20,2.40,2.40,2.20,4.20,1
2014041862,1_Mile,3000CLCD,7,Pace,FT,1,L,2,1,6,1,0.149867504171,0.149867504171,0.0,0.222222222222,6.60,3.20,2.40,2.40,2.20,4.20,2
2014041863,1_Mile,3000CLCD,7,Pace,FT,7,LB,2,2,8,1,0.149867504171,0.142857142857,0.166666666667,0.166666666667,6.60,3.20,2.40,2.40,2.20,4.20,3
2014041864,1_Mile,3000CLCD,7,Pace,FT,5,LB,1,3,4,1,0.149867504171,0.0,0.0,0.4,6.60,3.20,2.40,2.40,2.20,4.20,4
2014041865,1_Mile,3000CLCD,7,Pace,FT,4,L,4,6,4,1,0.149867504171,0.0,0.0,0.125,6.60,3.20,2.40,2.40,2.20,4.20,5
2014041866,1_Mile,3000CLCD,7,Pace,FT,6,NA,8,3,4,1,0.149867504171,0.25,0.0,0.2,6.60,3.20,2.40,2.40,2.20,4.20,6
2014041867,1_Mile,3000CLCD,7,Pace,FT,2,L,5,4,4,1,0.149867504171,0.0,0.149867504171,0.125,6.60,3.20,2.40,2.40,2.20,4.20,7
2014041911,1_Mile,4000CL,8,Pace,FT,4,L,7,7,3,0,0.0,0.0,0.0,0.2,16.40,7.40,4.60,25.00,9.00,10.80,1
2014041912,1_Mile,4000CL,8,Pace,FT,8,LB,1,6,3,0,0.0,0.230769230769,0.333333333333,0.166666666667,16.40,7.40,4.60,25.00,9.00,10.80,2
2014041913,1_Mile,4000CL,8,Pace,FT,3,NA,1,1,3,1,0.149867504171,0.0,0.0,0.166666666667,16.40,7.40,4.60,25.00,9.00,10.80,3
2014041914,1_Mile,4000CL,8,Pace,FT,1,L,1,7,2,1,0.149867504171,0.149867504171,0.149867504171,0.125,16.40,7.40,4.60,25.00,9.00,10.80,4
2014041915,1_Mile,4000CL,8,Pace,FT,7,LB,6,3,4,0,0.0,0.0,0.0,0.125,16.40,7.40,4.60,25.00,9.00,10.80,5
2014041916,1_Mile,4000CL,8,Pace,FT,6,L,2,1,1,0,0.0,0.0833333333333,0.1,0.4,16.40,7.40,4.60,25.00,9.00,10.80,6
2014041917,1_Mile,4000CL,8,Pace,FT,5,LB,3,2,3,0,0.0,0.0,0.0,0.285714285714,16.40,7.40,4.60,25.00,9.00,10.80,7
2014041918,1_Mile,4000CL,8,Pace,FT,2,L,7,3,1,1,0.149867504171,1.0,0.0,0.222222222222,16.40,7.40,4.60,25.00,9.00,10.80,8
2014042011,1_Mile,NW600PSCD,6,Pace,FT,5,L,3,1,3,0,0.0,0.75,0.0,0.285714285714,11.80,6.80,3.20,8.40,3.80,2.10,1
2014042012,1_Mile,NW600PSCD,6,Pace,FT,6,L,2,3,5,1,0.149867504171,0.0,0.149867504171,0.222222222222,11.80,6.80,3.20,8.40,3.80,2.10,2
2014042013,1_Mile,NW600PSCD,6,Pace,FT,1,L,4,2,1,0,0.0,0.125,0.142857142857,0.222222222222,11.80,6.80,3.20,8.40,3.80,2.10,3
2014042014,1_Mile,NW600PSCD,6,Pace,FT,4,L,2,6,4,0,0.0,0.0769230769231,0.0909090909091,0.2,11.80,6.80,3.20,8.40,3.80,2.10,4
2014042015,1_Mile,NW600PSCD,6,Pace,FT,2,L,7,1,1,1,0.149867504171,0.214285714286,1.0,0.142857142857,11.80,6.80,3.20,8.40,3.80,2.10,5
2014042016,1_Mile,NW600PSCD,6,Pace,FT,3,L,4,2,5,1,0.149867504171,0.149867504171,0.149867504171,0.142857142857,11.80,6.80,3.20,8.40,3.80,2.10,6
2014042021,1_Mile,NW250PSL5,8,Pace,FT,1,L,4,7,5,1,0.149867504171,0.0,0.0,0.285714285714,6.80,4.20,3.00,4.60,4.20,6.40,1
2014042022,1_Mile,NW250PSL5,8,Pace,FT,2,L,7,6,6,1,0.149867504171,0.2,0.75,0.222222222222,6.80,4.20,3.00,4.60,4.20,6.40,2
2014042023,1_Mile,NW250PSL5,8,Pace,FT,7,LB,4,5,3,1,0.149867504171,0.8,0.149867504171,0.166666666667,6.80,4.20,3.00,4.60,4.20,6.40,3
2014042024,1_Mile,NW250PSL5,8,Pace,FT,5,B,5,6,6,0,0.0,0.5,0.5,0.166666666667,6.80,4.20,3.00,4.60,4.20,6.40,4
2014042025,1_Mile,NW250PSL5,8,Pace,FT,4,L,5,6,8,0,0.0,0.0714285714286,0.0833333333333,0.4,6.80,4.20,3.00,4.60,4.20,6.40,5
2014042026,1_Mile,NW250PSL5,8,Pace,FT,8,LB,8,1,6,1,0.149867504171,0.0,0.149867504171,0.125,6.80,4.20,3.00,4.60,4.20,6.40,6
2014042027,1_Mile,NW250PSL5,8,Pace,FT,3,LB,3,4,6,1,0.149867504171,1.0,0.149867504171,0.2,6.80,4.20,3.00,4.60,4.20,6.40,7
2014042028,1_Mile,NW250PSL5,8,Pace,FT,6,B,6,7,8,1,0.149867504171,0.149867504171,0.149867504171,0.125,6.80,4.20,3.00,4.60,4.20,6.40,8
2014042031,1_Mile,3000CLCD,7,Pace,FT,4,L,5,2,5,1,0.149867504171,0.1875,0.25,0.4,5.60,2.20,2.10,2.80,2.40,2.40,1
2014042032,1_Mile,3000CLCD,7,Pace,FT,6,L,4,1,4,0,0.0,0.149867504171,0.0,0.285714285714,5.60,2.20,2.10,2.80,2.40,2.40,2
2014042033,1_Mile,3000CLCD,7,Pace,FT,3,NA,5,5,6,0,0.0,0.111111111111,0.125,0.222222222222,5.60,2.20,2.10,2.80,2.40,2.40,3
2014042034,1_Mile,3000CLCD,7,Pace,FT,5,LB,4,3,5,1,0.149867504171,0.0666666666667,0.0,0.125,5.60,2.20,2.10,2.80,2.40,2.40,4
2014042035,1_Mile,3000CLCD,7,Pace,FT,2,L,6,7,8,1,0.149867504171,0.0,0.5,0.166666666667,5.60,2.20,2.10,2.80,2.40,2.40,5
2014042036,1_Mile,3000CLCD,7,Pace,FT,1,LB,5,7,8,1,0.149867504171,0.0833333333333,0.0,0.125,5.60,2.20,2.10,2.80,2.40,2.40,6
2014042041,1_Mile,W3-5PMLT,8,Pace,FT,1,LB,7,2,3,1,0.149867504171,0.454545454545,0.149867504171,0.2,3.80,3.40,3.60,3.20,2.60,5.20,1
2014042042,1_Mile,W3-5PMLT,8,Pace,FT,4,L,6,4,3,1,0.149867504171,0.235294117647,0.149867504171,0.4,3.80,3.40,3.60,3.20,2.60,5.20,2
2014042043,1_Mile,W3-5PMLT,8,Pace,FT,7,L,6,6,2,0,0.0,0.0,0.0,0.222222222222,3.80,3.40,3.60,3.20,2.60,5.20,3
2014042044,1_Mile,W3-5PMLT,8,Pace,FT,3,NA,1,5,6,0,0.0,0.0769230769231,0.0,0.166666666667,3.80,3.40,3.60,3.20,2.60,5.20,4
2014042045,1_Mile,W3-5PMLT,8,Pace,FT,5,NA,3,1,2,1,0.149867504171,0.25,0.142857142857,0.285714285714,3.80,3.40,3.60,3.20,2.60,5.20,5
2014042046,1_Mile,W3-5PMLT,8,Pace,FT,8,LB,5,5,6,1,0.149867504171,0.666666666667,0.5,0.125,3.80,3.40,3.60,3.20,2.60,5.20,6
2014042048,1_Mile,W3-5PMLT,8,Pace,FT,6,L,7,6,8,1,0.149867504171,0.0,0.333333333333,0.125,3.80,3.40,3.60,3.20,2.60,5.20,8
2014042051,1_Mile,W3-5PMLT,5,Trot,FT,5,L,4,2,1,1,0.149867504171,0.0625,0.0769230769231,0.5,2.80,3.00,2.20,29.00,8.40,3.40,1
2014042052,1_Mile,W3-5PMLT,5,Trot,FT,2,NA,6,4,5,1,0.149867504171,0.0,0.0,0.2,2.80,3.00,2.20,29.00,8.40,3.40,2
2014042053,1_Mile,W3-5PMLT,5,Trot,FT,3,NA,4,6,3,0,0.0,0.0,0.0,0.142857142857,2.80,3.00,2.20,29.00,8.40,3.40,3
2014042054,1_Mile,W3-5PMLT,5,Trot,FT,1,LB,2,5,8,1,0.149867504171,0.0714285714286,0.0,0.222222222222,2.80,3.00,2.20,29.00,8.40,3.40,4
2014042055,1_Mile,W3-5PMLT,5,Trot,FT,4,NA,1,1,1,0,1.0,0.0909090909091,0.1,0.333333333333,2.80,3.00,2.20,29.00,8.40,3.40,5
2014042061,1_Mile,NW400PSCD,8,Pace,FT,4,NA,7,5,3,1,0.149867504171,0.571428571429,0.149867504171,0.222222222222,5.60,3.80,3.00,3.60,4.60,5.80,1
2014042062,1_Mile,NW400PSCD,8,Pace,FT,5,LB,2,2,5,1,0.149867504171,0.0666666666667,0.149867504171,0.166666666667,5.60,3.80,3.00,3.60,4.60,5.80,2
2014042063,1_Mile,NW400PSCD,8,Pace,FT,7,L,4,1,2,1,0.149867504171,0.117647058824,0.142857142857,0.4,5.60,3.80,3.00,3.60,4.60,5.80,3
2014042064,1_Mile,NW400PSCD,8,Pace,FT,3,L,1,1,4,0,1.0,0.5,0.0,0.2,5.60,3.80,3.00,3.60,4.60,5.80,4
2014042065,1_Mile,NW400PSCD,8,Pace,FT,8,L,1,3,1,1,0.149867504171,0.0,0.0,0.285714285714,5.60,3.80,3.00,3.60,4.60,5.80,5
2014042066,1_Mile,NW400PSCD,8,Pace,FT,6,NA,1,3,4,1,0.149867504171,0.0,0.0,0.25,5.60,3.80,3.00,3.60,4.60,5.80,6
2014042067,1_Mile,NW400PSCD,8,Pace,FT,2,L,1,4,3,1,0.149867504171,0.222222222222,0.4,0.166666666667,5.60,3.80,3.00,3.60,4.60,5.80,7
2014042068,1_Mile,NW400PSCD,8,Pace,FT,1,L,5,3,5,1,0.149867504171,0.0,0.25,0.125,5.60,3.80,3.00,3.60,4.60,5.80,8
2014042511,1_Mile,4000CL,6,Trot,FT,5,NA,5,3,2,1,0.149867504171,0.0625,0.166666666667,0.5,7.00,2.80,2.80,2.80,2.40,3.00,1
2014042512,1_Mile,4000CL,6,Trot,FT,3,LB,5,1,4,0,0.0,0.2,0.0,0.25,7.00,2.80,2.80,2.80,2.40,3.00,2
2014042513,1_Mile,4000CL,6,Trot,FT,4,L,2,3,2,0,0.0,0.111111111111,0.133333333333,0.222222222222,7.00,2.80,2.80,2.80,2.40,3.00,3
2014042514,1_Mile,4000CL,6,Trot,FT,1,LB,1,3,3,1,0.149867504171,0.461538461538,0.0,0.2,7.00,2.80,2.80,2.80,2.40,3.00,4
2014042515,1_Mile,4000CL,6,Trot,FT,2,B,6,4,6,1,0.149867504171,0.0,0.149867504171,0.142857142857,7.00,2.80,2.80,2.80,2.40,3.00,5
2014042516,1_Mile,4000CL,6,Trot,FT,6,L,6,2,8,0,0.0,0.0,0.0,0.142857142857,7.00,2.80,2.80,2.80,2.40,3.00,6
2014042521,1_Mile,NW400PSCD,8,Trot,FT,2,L,2,6,2,0,0.0,0.210526315789,0.125,0.166666666667,6.20,4.00,2.80,10.40,5.80,4.00,1
2014042522,1_Mile,NW400PSCD,8,Trot,FT,7,L,1,1,6,0,1.0,0.117647058824,0.2,0.25,6.20,4.00,2.80,10.40,5.80,4.00,2
2014042523,1_Mile,NW400PSCD,8,Trot,FT,6,NA,1,2,4,0,1.0,0.625,0.6,0.222222222222,6.20,4.00,2.80,10.40,5.80,4.00,3
2014042524,1_Mile,NW400PSCD,8,Trot,FT,4,L,3,3,7,1,0.149867504171,0.166666666667,0.149867504171,0.125,6.20,4.00,2.80,10.40,5.80,4.00,4
2014042525,1_Mile,NW400PSCD,8,Trot,FT,8,NA,5,5,3,1,0.149867504171,0.0,0.0,0.5,6.20,4.00,2.80,10.40,5.80,4.00,5
2014042526,1_Mile,NW400PSCD,8,Trot,FT,5,L,4,2,7,0,0.0,0.0,0.0,0.166666666667,6.20,4.00,2.80,10.40,5.80,4.00,6
2014042527,1_Mile,NW400PSCD,8,Trot,FT,3,LB,8,1,2,1,0.149867504171,0.428571428571,0.0,0.333333333333,6.20,4.00,2.80,10.40,5.80,4.00,7
2014042528,1_Mile,NW400PSCD,8,Trot,FT,1,LB,6,5,4,0,0.0,0.105263157895,0.0,0.125,6.20,4.00,2.80,10.40,5.80,4.00,8
2014042531,1_Mile,4000CLCD,7,Pace,FT,1,LB,1,2,7,0,1.0,0.4,0.5,0.125,16.20,4.60,3.20,4.20,2.40,2.20,1
2014042532,1_Mile,4000CLCD,7,Pace,FT,2,LB,1,5,5,0,0.5,0.25,0.5,0.2,16.20,4.60,3.20,4.20,2.40,2.20,2
2014042533,1_Mile,4000CLCD,7,Pace,FT,3,LB,2,1,6,0,0.0,0.555555555556,0.333333333333,0.222222222222,16.20,4.60,3.20,4.20,2.40,2.20,3
2014042534,1_Mile,4000CLCD,7,Pace,FT,6,L,1,7,7,0,0.5,0.142857142857,0.5,0.4,16.20,4.60,3.20,4.20,2.40,2.20,4
2014042535,1_Mile,4000CLCD,7,Pace,FT,4,LB,4,1,3,0,0.0,0.111111111111,0.0,0.166666666667,16.20,4.60,3.20,4.20,2.40,2.20,5
2014042536,1_Mile,4000CLCD,7,Pace,FT,7,B,3,1,1,0,0.0,0.0,0.0,0.285714285714,16.20,4.60,3.20,4.20,2.40,2.20,6
2014042537,1_Mile,4000CLCD,7,Pace,FT,5,L,5,5,7,1,0.149867504171,0.0,0.166666666667,0.125,16.20,4.60,3.20,4.20,2.40,2.20,7
2014042541,1_Mile,MADC,6,Pace,FT,2,LB,6,5,4,1,0.149867504171,0.149867504171,0.149867504171,0.142857142857,25.00,7.00,2.60,3.40,2.10,2.10,1
2014042542,1_Mile,MADC,6,Pace,FT,1,LB,5,7,3,0,0.0,0.0,0.0,0.222222222222,25.00,7.00,2.60,3.40,2.10,2.10,2
2014042543,1_Mile,MADC,6,Pace,FT,3,L,2,3,4,0,0.0,0.0,0.176470588235,0.4,25.00,7.00,2.60,3.40,2.10,2.10,3
2014042544,1_Mile,MADC,6,Pace,FT,5,L,7,8,8,1,0.149867504171,0.149867504171,0.149867504171,0.142857142857,25.00,7.00,2.60,3.40,2.10,2.10,4
